Cusip, Name      
035240AS9, ANHEUSER-BUSCH INBEV
035240AT7, ANHEUSER-BUSCH INBEV
035240AU4, ANHEUSER-BUSCH INBEV
035240AV2, ANHEUSER-BUSCH INBEV
035242AB2, ANHEUSER BUSCH INBEV
035242AM8, ANHEUSER BUSCH INBEV
035242AN6, ANHEUSER BUSCH INBEV
03524BAF3, ANHEUSER BUSCH INBEV
036752AB9, ELEVANCE HEALTH INC 
036752AC7, ELEVANCE HEALTH INC 
036752AD5, ELEVANCE HEALTH INC 
036752AG8, ELEVANCE HEALTH INC 
036752AH6, ELEVANCE HEALTH INC 
036752AJ2, ELEVANCE HEALTH INC 
036752AK9, ELEVANCE HEALTH INC 
036752AL7, ELEVANCE HEALTH INC 
036752AM5, ELEVANCE HEALTH INC 
036752AN3, ELEVANCE HEALTH INC 
036752AP8, ELEVANCE HEALTH INC 
036752AR4, ELEVANCE HEALTH INC 
036752AS2, ELEVANCE HEALTH INC 
036752AT0, ELEVANCE HEALTH INC 
036752AU7, ELEVANCE HEALTH INC 
036752AV5, ELEVANCE HEALTH INC 
036752AW3, ELEVANCE HEALTH INC 
036752AX1, ELEVANCE HEALTH INC 
037389AU7, AON CORP            
037389BB8, AON CORP            
037389BC6, AON CORP            
037389BE2, AON CORP            
03740LAA0, AON CORP / AON      
03740LAB8, AON CORP / AON      
03740LAC6, AON CORP / AON      
03740LAD4, AON CORP / AON      
03740LAE2, AON CORP / AON      
03740LAF9, AON CORP / AON      
03740LAG7, AON CORP / AON      
037735BZ9, APPALACHIAN PWR CO  
037735CE5, APPALACHIAN PWR CO  
037735CG0, APPALACHIAN PWR CO  
037735CK1, APPALACHIAN PWR CO  
037735CM7, APPALACHIAN PWR CO  
037735CT2, APPALACHIAN PWR CO  
037735CU9, APPALACHIAN PWR CO  
037735CV7, APPALACHIAN PWR CO  
037735CW5, APPALACHIAN PWR CO  
037735CX3, APPALACHIAN PWR CO  
037735CY1, APPALACHIAN PWR CO  
037735CZ8, APPALACHIAN PWR CO  
037735DA2, APPALACHIAN PWR CO  
037833AL4, APPLE INC           
037833AS9, APPLE INC           
037833AT7, APPLE INC           
037833AZ3, APPLE INC           
037833BA7, APPLE INC           
037833BG4, APPLE INC           
037833BH2, APPLE INC           
037833BW9, APPLE INC           
037833BX7, APPLE INC           
037833BY5, APPLE INC           
037833BZ2, APPLE INC           
037833CD0, APPLE INC           
037833CG3, APPLE INC           
037833CH1, APPLE INC           
037833CJ7, APPLE INC           
037833CR9, APPLE INC           
037833CU2, APPLE INC           
037833CX6, APPLE INC           
037833DB3, APPLE INC           
037833DD9, APPLE INC           
037833DF4, APPLE INC           
037833DG2, APPLE INC           
037833DK3, APPLE INC           
037833DM9, APPLE INC           
037833DN7, APPLE INC           
037833DP2, APPLE INC           
037833DQ0, APPLE INC           
037833DT4, APPLE INC           
037833DU1, APPLE INC           
037833DW7, APPLE INC           
037833DX5, APPLE INC           
037833DY3, APPLE INC           
037833DZ0, APPLE INC           
037833EA4, APPLE INC           
037833EB2, APPLE INC           
037833EC0, APPLE INC           
037833ED8, APPLE INC           
037833EE6, APPLE INC           
037833EF3, APPLE INC           
037833EG1, APPLE INC           
037833EH9, APPLE INC           
037833EJ5, APPLE INC           
037833EK2, APPLE INC           
037833EL0, APPLE INC           
037833EN6, APPLE INC           
037833EP1, APPLE INC           
037833EQ9, APPLE INC           
037833ER7, APPLE INC           
037833ES5, APPLE INC           
037833ET3, APPLE INC           
037833EU0, APPLE INC           
037833EV8, APPLE INC           
037833EW6, APPLE INC           
03784JTK0, APPLE BK FOR SVGS N 
038222AG0, APPLIED MATLS INC   
038222AJ4, APPLIED MATLS INC   
038222AK1, APPLIED MATLS INC   
038222AL9, APPLIED MATLS INC   
038222AM7, APPLIED MATLS INC   
038222AN5, APPLIED MATLS INC   
038222AP0, APPLIED MATLS INC   
038336AA1, APTARGROUP INC      
03835VAG1, APTIV PLC           
03835VAH9, APTIV PLC           
03835VAJ5, APTIV PLC           
03836WAB9, ESSENTIAL UTILS INC 
03836WAC7, ESSENTIAL UTILS INC 
03937LAA3, ARCH CAP GROUP LTD  
03938JAA7, ARCH CAPITAL GROUP  
03938LAZ7, ARCELORMITTAL       
03938LBA1, ARCELORMITTAL SA    
03938LBB9, ARCELORMITTAL SA    
03938LBC7, ARCELORMITTAL SA    
03938LBE3, ARCELORMITTAL SA    
03938LBF0, ARCELORMITTAL SA    
03939AAA5, ARCH CAP GROUP LTD  
03939CAA1, ARCH CAPITAL FINANCE
03939CAB9, ARCH CAPITAL FINANCE
039482AB0, ARCHER DANIELS      
039482AC8, ARCHER DANIELS      
039482AD6, ARCHER DANIELS      
039482AE4, ARCHER DANIELS      
039483AM4, ARCHER DANIELS      
039483AN2, ARCHER DANIELS      
039483AR3, ARCHER DANIELS      
039483AS1, ARCHER DANIELS      
039483AT9, ARCHER DANIELS      
039483AU6, ARCHER DANIELS      
039483BE1, ARCHER DANIELS      
039483BH4, ARCHER DANIELS      
039483BL5, ARCHER DANIELS      
039483BM3, ARCHER DANIELS      
039483BQ4, ARCHER DANIELS      
04010LAV5, ARES CAPITAL CORP   
04010LAX1, ARES CAPITAL CORP   
04010LAY9, ARES CAPITAL CORP   
04010LAZ6, ARES CAPITAL CORP   
04010LBA0, ARES CAPITAL CORP   
04010LBB8, ARES CAPITAL CORP   
04010LBC6, ARES CAPITAL CORP   
04010LBD4, ARES CAPITAL CORP   
040555CH5, ARIZONA PUB SVC CO  
040555CM4, ARIZONA PUB SVC CO  
040555CN2, ARIZONA PUB SVC CO  
040555CP7, ARIZONA PUB SVC CO  
040555CQ5, ARIZONA PUB SVC CO  
040555CS1, ARIZONA PUB SVC CO  
040555CT9, ARIZONA PUB SVC CO  
040555CU6, ARIZONA PUB SVC CO  
040555CV4, ARIZONA PUB SVC CO  
040555CW2, ARIZONA PUB SVC CO  
040555CX0, ARIZONA PUB SVC CO  
040555CY8, ARIZONA PUB SVC CO  
040555CZ5, ARIZONA PUB SVC CO  
040555DA9, ARIZONA PUB SVC CO  
040555DB7, ARIZONA PUB SVC CO  
040555DC5, ARIZONA PUB SVC CO  
040555DD3, ARIZONA PUB SVC CO  
040555DE1, ARIZONA PUB SVC CO  
04232RAH5, ARMSTRONG BK        
042735AK6, ARROW ELECTRS INC   
042735BE9, ARROW ELECTRS INC   
042735BF6, ARROW ELECTRS INC   
042735BG4, ARROW ELECTRS INC   
04273WAC5, ARROW ELECTRS INC   
04273WAD3, ARROW ELECTRS INC   
04316JAA7, GALLAGHER ARTHUR J &
04316JAB5, GALLAGHER ARTHUR J &
04316JAD1, GALLAGHER ARTHUR J &
04316JAE9, GALLAGHER ARTHUR J &
045167CW1, ASIAN DEVELOPMENT   
045167CY7, ASIAN DEVELOPMENT   
045167DN0, ASIAN DEVELOPMENT   
045167DR1, ASIAN DEVELOPMENT   
045167DU4, ASIAN DEVELOPMENT   
045167EE9, ASIAN DEVELOPMENT   
045167EG4, ASIAN DEVELOPMENT   
045167EL3, ASIAN DEVELOPMENT   
045167EQ2, ASIAN DEVELOPMENT   
045167EU3, ASIAN DEVELOPMENT   
045167EV1, ASIAN DEVELOPMENT   
045167EX7, ASIAN DEVELOPMENT   
045167EZ2, ASIAN DEVELOPMENT   
045167FE8, ASIAN DEVELOPMENT   
045167FG3, ASIAN DEVELOPMENT   
045167FH1, ASIAN DEVELOPMENT   
045167FK4, ASIAN DEVELOPMENT   
045167FM0, ASIAN DEVELOPMENT   
045167FP3, ASIAN DEVELOPMENT   
045167FU2, ASIAN DEVELOPMENT   
045167FW8, ASIAN DEVELOPMENT   
04522KAJ5, ASIAN INFRASTRUCTURE
04530DAD4, ASPEN INS HLDGS LTD 
045487AB1, ASSOCIATED BANC-CORP
045491NB9, ASSOCIATED BK GB WIS
045491NE3, ASSOCIATED BK GB WIS
045491NM5, ASSOCIATED BK GB WIS
045491NQ6, ASSOCIATED BK GB WIS
045491NS2, ASSOCIATED BK GB WIS
045491NT0, ASSOCIATED BK GB WIS
045491NU7, ASSOCIATED BK GB WIS
04621WAA8, ASSURED GTY US HLDGS
04621WAD2, ASSURED GTY US HLDGS
04621WAE0, ASSURED GTY US HLDGS
046308AM4, ASTRA BK SCANDIA    
046353AD0, ASTRAZENECA         
046353AG3, ASTRAZENECA PLC     
046353AL2, ASTRAZENECA PLC     
046353AM0, ASTRAZENECA PLC     
046353AN8, ASTRAZENECA PLC     
046353AR9, ASTRAZENECA         
046353AT5, ASTRAZENECA         
046353AU2, ASTRAZENECA         
046353AV0, ASTRAZENECA PLC     
046353AW8, ASTRAZENECA PLC     
046353AX6, ASTRAZENECA PLC     
046353AZ1, ASTRAZENECA PLC     
04636NAA1, ASTRAZENECA FINANCE 
04636NAB9, ASTRAZENECA FINANCE 
04636NAC7, ASTRAZENECA FINANCE 
04636NAE3, ASTRAZENECA FINANCE 
04636NAF0, ASTRAZENECA FINANCE 
04636NAG8, ASTRAZENECA FINANCE 
04636NAH6, ASTRAZENECA FINANCE 
04650NAB0, AT&T INC            
04686JAA9, ATHENE HOLDING LTD  
04686JAB7, ATHENE HOLDING LTD  
04686JAC5, ATHENE HOLDING LTD  
04686JAD3, ATHENE HOLDING LTD  
04686JAE1, ATHENE HOLDING LTD  
04686JAF8, ATHENE HOLDING LTD  
048303CF6, ATLANTIC CITY ELEC  
048303CH2, ATLANTIC CITY ELEC  
048303CJ8, ATLANTIC CITY ELEC  
04911LAJ2, ATLANTIC UN BK      
049560AG0, ATMOS ENERGY CORP   
049560AK1, ATMOS ENERGY CORP   
049560AL9, ATMOS ENERGY CORP   
049560AM7, ATMOS ENERGY CORP   
049560AN5, ATMOS ENERGY CORP   
049560AP0, ATMOS ENERGY CORP   
049560AQ8, ATMOS ENERGY CORP   
049560AR6, ATMOS ENERGY CORP   
049560AT2, ATMOS ENERGY CORP   
049560AW5, ATMOS ENERGY CORP   
049560AX3, ATMOS ENERGY CORP   
049560AY1, ATMOS ENERGY CORP   
05220JAD3, AUSTIN CAP BK SSB   
052769AD8, AUTODESK INC        
052769AE6, AUTODESK INC        
052769AG1, AUTODESK INC        
052769AH9, AUTODESK INC NOTE CA
053015AE3, AUTOMATIC DATA      
053015AF0, AUTOMATIC DATA      
053015AG8, AUTOMATIC DATA      
05329RAA1, AUTONATION INC FLA  
05329WAR3, AUTONATION INC      
05329WAS1, AUTONATION INC      
053484AB7, AVALONBAY CMNTYS INC
053484AC5, AVALONBAY CMNTYS INC
053484AD3, AVALONBAY CMNTYS INC
05348EAT6, AVALONBAY CMNTYS INC
05348EAU3, AVALONBAY CMNTYS INC
05348EAV1, AVALONBAY CMNTYS INC
05348EAW9, AVALONBAY CMNTYS INC
05348EAX7, AVALONBAY CMNTYS INC
05348EAY5, AVALONBAY CMNTYS INC
05348EAZ2, AVALONBAY CMNTYS INC
05348EBA6, AVALONBAY CMNTYS INC
05348EBB4, AVALONBAY CMNTYS INC
05348EBC2, AVALONBAY CMNTYS INC
05348EBE8, AVALONBAY CMNTYS INC
05348EBF5, AVALONBAY CMNTYS INC
05348EBG3, AVALONBAY CMNTYS INC
05348EBH1, AVALONBAY CMNTYS INC
05351WAA1, AVANGRID INC        
05351WAB9, AVANGRID INC        
05351WAC7, AVANGRID INC        
053611AJ8, AVERY DENNISON CORP 
053611AK5, AVERY DENNISON CORP 
053611AL3, AVERY DENNISON CORP 
053611AM1, AVERY DENNISON CORP 
053611AN9, AVERY DENNISON CORP 
05368TBQ3, AVIDBANK SAN JOSE   
05379BAQ0, AVISTA CORP         
05379BAR8, AVISTA CORP         
053807AS2, AVNET INC           
053807AU7, AVNET INC           
053807AV5, AVNET INC           
053807AW3, AVNET INC           
054536AA5, AXA SA              
054561AJ4, EQUITABLE HLDGS INC 
054561AM7, EQUITABLE HLDGS INC 
05463HAB7, AXIS SPECIALTY      
05464HAC4, AXIS SPECIALTY      
05465DAK4, AXOS BK SAN DIEGO   
05465DAX6, AXOS BK SAN DIEGO   
05526DAZ8, BAT CAPITAL CORP    
05526DBB0, BAT CAPITAL CORP    
05526DBD6, BAT CAPITAL CORP    
05526DBF1, BAT CAPITAL CORP    
05526DBG9, BAT CAPITAL CORP    
05526DBH7, BAT CAPITAL CORP    
05526DBJ3, BAT CAPITAL CORP    
05526DBK0, BAT CAPITAL CORP    
05526DBN4, BAT CAPITAL CORP    
05526DBP9, BAT CAPITAL CORP    
05526DBQ7, BAT CAPITAL CORP    
05526DBR5, BAT CAPITAL CORP    
05526DBS3, BAT CAPITAL CORP    
05526DBT1, BAT CAPITAL CORP    
05526DBU8, BAT CAPITAL CORP    
05526DBV6, BAT CAPITAL CORP    
05526DBW4, BAT CAPITAL CORP    
05526DBX2, BAT CAPITAL CORP    
055291AC2, BBVA GLOBAL FINANCE 
05530QAN0, B A T INTL FIN PLC  
05530QAP5, B A T INTL FIN PLC  
05531FBB8, TRUIST FINL CORP    
05531FBE2, TRUIST FINL CORP    
05531FBF9, TRUIST FINL CORP    
05531FBH5, TRUIST FINL CORP    
05531GAB7, TRUIST FINL CORP    
05541TAM3, BGC PARTNERS INC    
055451AR9, BHP BILLITON FIN USA
055451AU2, BHP BILLITON FINANCE
055451AV0, BHP BILLITON FINANCE
055451AY4, BHP BILLITON FIN USA
055451AZ1, BHP BILLITON FIN USA
055451BA5, BHP BILLITON FIN USA
05552JAA7, PNC BK NATL ASSN    
05565QDH8, BP CAP MKTS P L C   
05565QDM7, BP CAP MKTS P L C   
05565QDN5, BP CAP MKTS P L C   
05572YGE6, BOKF NATL ASSN TULSA
05572YGM8, BOKF NATL ASSN TULSA
05579T5G7, BNP PARIBAS         
05580A2B9, BMW BK NORTH AMER   
05580A2C7, BMW BK NORTH AMER   
05580A2H6, BMW BK NORTH AMER   
05580AA20, BMW BK NORTH AMER   
05580AB78, BMW BK NORTH AMER   
05580AC28, BMW BK NORTH AMER   
05580AD68, BMW BK NORTH AMER   
05580AE34, BMW BK NORTH AMER   
05580AE67, BMW BK NORTH AMER   
05580AF90, BMW BK NORTH AMER   
05580AG24, BMW BK NORTH AMER   
05580AG32, BMW BK NORTH AMER   
05580AJ54, BMW BK NORTH AMER   
05580AJ96, BMW BK NORTH AMER   
05580AK94, BMW BK NORTH AMER   
05580AN42, BMW BK NORTH AMER   
05580AP40, BMW BK NORTH AMER   
05580AS62, BMW BK NORTH AMER   
05580AS70, BMW BK NORTH AMER   
05580AUN2, BMW BK NORTH AMER   
05580AVD3, BMW BK NORTH AMER   
05580AVY7, BMW BK NORTH AMER   
05580AW83, BMW BK NORTH AMER   
05580AW91, BMW BK NORTH AMER   
05580AX41, BMW BK NORTH AMER   
05580AX58, BMW BK NORTH AMER   
05580AXF6, BMW BK NORTH AMER   
05580AXV1, BMW BK NORTH AMER   
05580AXY5, BMW BK NORTH AMER   
05580AY24, BMW BK NORTH AMER   
05580AY32, BMW BK NORTH AMER   
05580AY40, BMW BK NORTH AMER   
05580AY57, BMW BK NORTH AMER   
05580AY65, BMW BK NORTH AMER   
05580AYC2, BMW BK NORTH AMER   
05580AYM0, BMW BK NORTH AMER   
05580AYN8, BMW BK NORTH AMER   
05580AYT5, BMW BK NORTH AMER   
05580AYV0, BMW BK NORTH AMER   
05580AZ80, BMW BK NORTH AMER   
05580AZD9, BMW BK NORTH AMER   
05580AZL1, BMW BK NORTH AMER   
05580AZQ0, BMW BK NORTH AMER   
05584CJ98, BNY MELLON NA INSTL 
05600XAY6, BMO HARRIS BK NATL  
05600XCP3, BMO HARRIS BK NATL  
05600XFN5, BMO HARRIS BK NATL  
05600XFU9, BMO HARRIS BK NATL  
05600XFV7, BMO HARRIS BK NATL  
05600XGM6, BMO HARRIS BK NATL  
05600XGP9, BMO HARRIS BK NATL  
05600XHE3, BMO HARRIS BK NATL  
05600XHW3, BMO HARRIS BK NATL  
05600XJA9, BMO HARRIS BK NATL  
05600XJM3, BMO HARRIS BK NATL  
05600XJT8, BMO HARRIS BK NATL  
05600XJU5, BMO HARRIS BK NATL  
05600XJV3, BMO HARRIS BK NATL  
05600XJW1, BMO HARRIS BK NATL  
05600XKC3, BMO HARRIS BK NATL  
05600XKD1, BMO HARRIS BK NATL  
05600XKE9, BMO HARRIS BK NATL  
05600XKM1, BMO HARRIS BK NATL  
05600XLJ7, BMO HARRIS BK NATL  
05600XLL2, BMO HARRIS BK NATL  
05600XLN8, BMO HARRIS BK NATL  
05600XMD9, BMO HARRIS BK NATL  
05600XMW7, BMO HARRIS BK NATL  
05600XMY3, BMO HARRIS BK NATL  
05600XNC0, BMO HARRIS BK NATL  
05600XNT3, BMO HARRIS BK NATL  
05600XNU0, BMO HARRIS BK NATL  
05600XNV8, BMO HARRIS BK NATL  
05600XNX4, BMO HARRIS BK NATL  
05600XNY2, BMO HARRIS BK NATL  
05600XPA2, BMO HARRIS BK NATL  
05600XPB0, BMO HARRIS BK NATL  
05600XPS3, BMO HARRIS BK NATL  
05600XQG8, BMO HARRIS BK NATL  
05600XQL7, BMO HARRIS BK NATL  
05600XQQ6, BMO HARRIS BK NATL  
05600XRM4, BMO HARRIS BK NATL  
05600XRQ5, BMO HARRIS BK NATL  
05600XRR3, BMO HARRIS BK NATL  
05600XRT9, BMO HARRIS BK NATL  
05600XRU6, BMO HARRIS BK NATL  
05600XRV4, BMO HARRIS BK NATL  
05600XRW2, BMO HARRIS BK NATL  
05600XRY8, BMO HARRIS BK NATL  
056752AK4, BAIDU INC           
056752AM0, BAIDU INC           
056752AN8, BAIDU INC           
056752AQ1, BAIDU INC           
056752AR9, BAIDU INC           
056752AS7, BAIDU INC           
056752AT5, BAIDU INC           
05684BAB3, BAIN CAP SPECIALTY  
05684BAC1, BAIN CAP SPECIALTY  
057224AZ0, BAKER HUGHES A GE CO
05723KAE0, BAKER HUGHES A GE CO
05723KAF7, BAKER HUGHES A GE CO
05723KAG5, BAKER HUGHES A GE CO
05724BAA7, BAKER HUGHES HLDGS  
05724BAB5, BAKER HUGHES HLDGS  
05724BAD1, BAKER HUGHES HLDGS  
059165EC0, BALTIMORE GAS &ELEC 
059165EG1, BALTIMORE GAS &ELEC 
059165EH9, BALTIMORE GAS &ELEC 
059165EJ5, BALTIMORE GAS &ELEC 
059165EK2, BALTIMORE GAS &ELEC 
059165EL0, BALTIMORE GAS &ELEC 
059165EM8, BALTIMORE GAS &ELEC 
059165EN6, BALTIMORE GAS &ELEC 
059165EP1, BALTIMORE GAS &ELEC 
059165EQ9, BALTIMORE GAS &ELEC 
059438AG6, JPMORGAN CHASE &CO  
059438AH4, JPMORGAN CHASE &CO  
059438AK7, JPMORGAN CHASE &CO  
05946KAH4, BANCO BILBAO VIZCAYA
05946KAJ0, BANCO BILBAO VIZCAYA
05961SPP3, BANC CALIF NA IRVINE
05961SRB2, BANC CALIF NA IRVINE
05964HAB1, BANCO SANTANDER SA  
05964HAF2, BANCO SANTANDER SA  
05964HAJ4, BANCO SANTANDER SA  
05964HAL9, BANCO SANTANDER S.A.
05964HAM7, BANCO SANTANDER S.A.
05964HAP0, BANCO SANTANDER S.A.
05964HAR6, BANCO SANTANDER S.A.
05964HAS4, BANCO SANTANDER S.A.
05971KAA7, BANCO SANTANDER S A 
05971KAC3, BANCO SANTANDER S.A.
05971KAE9, BANCO SANTANDER S.A.
05971KAF6, BANCO SANTANDER S.A.
05971KAG4, BANCO SANTANDER S.A.
05971KAM1, BANCO SANTANDER S.A.
060243JJ2, BANGOR SVGS BK      
06048WM31, BANK AMERICA CORP   
06048WQ29, BANK AMERICA CORP   
06048WQ78, BANK AMERICA CORP   
06048WS43, BANK AMERICA CORP   
06048WS84, BANK AMERICA CORP   
06050WFF7, BANK AMERICA CORP   
06050WFJ9, BANK AMERICA CORP   
06050WFQ3, BANK AMERICA CORP   
06050WFW0, BANK AMERICA CORP   
06050WGB5, BANK AMERICA CORP   
06050WGD1, BANK AMERICA CORP   
06050WGF6, BANK AMERICA CORP   
06050WGG4, BANK AMERICA CORP   
06050WGK5, BANK AMERICA CORP   
06050WGL3, BANK AMERICA CORP   
06050WGP4, BANK AMERICA CORP   
06050WGU3, BANK AMERICA CORP   
06050WGX7, BANK AMERICA CORP   
06050WHB4, BANK AMERICA CORP   
06050WHC2, BANK AMERICA CORP   
06050WHD0, BANK AMERICA CORP   
06050WHE8, BANK AMERICA CORP   
06050WHH1, BANK AMERICA CORP   
06050WHP3, BANK AMERICA CORP   
06050XA94, BANK AMERICA CORP   
06051GEN5, BANK AMERICA CORP   
06051GFB0, BANK AMERICA CORP   
06051GFC8, BANK AMERICA CORP   
06051GFF1, BANK AMERICA CORP   
06051GFG9, BANK AMER CORP      
06051GFH7, BANK AMERICA CORP   
06051GFL8, BANK AMERICA CORP   
06051GFM6, BANK AMERICA CORP   
06051GFP9, BANK AMERICA CORP   
06051GFQ7, BANK AMERICA CORP   
06051GFS3, BANK AMER CORP      
06051GFU8, BANK AMERICA CORP   
06051GFX2, BANK AMERICA CORP   
06051GGA1, BANK AMERICA CORP   
06051GGC7, BANK AMERICA CORP   
06051GHP7, COUNTRYWIDE CAP III 
06051VQ90, BANK OF AMERICA NA C
06051VT89, BANK OF AMERICA NA  
06051VU61, BANK OF AMERICA NA  
06051VV45, BANK OF AMERICA NA  
06051VV52, BANK OF AMERICA NA  
06051VV60, BANK OF AMERICA NA  
06051VV86, BANK OF AMERICA NA  
06051VV94, BANK OF AMERICA NA  
06051VW36, BANK OF AMERICA NA  
06053FAA7, BANK AMERICA CORP   
06055JAL3, BANK AMERICA CORP   
06055JAN9, BANK AMERICA CORP   
06055JBB4, BANK AMERICA CORP   
06055JBC2, BANK AMERICA CORP   
06055JBF5, BANK AMERICA CORP   
06055JBN8, BANK AMERICA CORP   
06063HPV9, BANK BARODA NEW YORK
06063HPX5, BANK BARODA NEW YORK
06063HQF3, BANK BARODA NEW YORK
06063HQK2, BANK BARODA NEW YORK
06063HQU0, BANK BARODA NEW YORK
062119BY7, BANK FIVE NINE      
062119BZ4, BANK FIVE NINE      
062119CA8, BANK FIVE NINE      
062683HD2, BANK HOPE LOS       
062683HL4, BANK HOPE LOS       
062683HY6, BANK HOPE LOS       
06279K3M6, BANK OF INDIA NEW   
06279K4N3, BANK OF INDIA NEW   
06279K4Q6, BANK OF INDIA NEW   
06279K4S2, BANK OF INDIA NEW   
06279K5F9, BANK OF INDIA NEW   
06279K5H5, BANK OF INDIA NEW   
06279K5Y8, BANK OF INDIA NEW   
06279K6A9, BANK OF INDIA NEW   
06367TQW3, BANK MONTREAL MEDIUM
06367WB85, BANK MONTREAL MEDIUM
06367WHH9, BANK MONTREAL MEDIUM
06367WMQ3, BANK MONTREAL MEDIUM
06367WZ89, BANK MONTREAL MEDIUM
06368D3S1, BANK MONTREAL MEDIUM
06368EA36, BANK MONTREAL MEDIUM
06368EF72, BANK MONTREAL MEDIUM
06368EJF0, BANK MONTREAL MEDIUM
06368EXV9, BANK MONTREAL MEDIUM
06368FAA7, BANK MONTREAL MEDIUM
06368FAC3, BANK MONTREAL MEDIUM
06368FAE9, BANK MONTREAL MEDIUM
06368FAG4, BANK MONTREAL MEDIUM
06368FAJ8, BANK MONTREAL MEDIUM
06368G7C5, BANK MONTREAL MEDIUM
06368GC54, BANK MONTREAL MEDIUM
06368GNS2, BANK MONTREAL MEDIUM
06368GNT0, BANK MONTREAL MEDIUM
06368GVC8, BANK MONTREAL MEDIUM
06368GWE3, BANK MONTREAL MEDIUM
06368GXJ1, BANK MONTREAL MEDIUM
06368GXM4, BANK MONTREAL MEDIUM
06368GYW1, BANK MONTREAL MEDIUM
06368LAP1, BANK MONTREAL MEDIUM
06368LAQ9, BANK MONTREAL MEDIUM
06368LGU4, BANK MONTREAL MEDIUM
06368LGV2, BANK MONTREAL MEDIUM
06368LNT9, BANK MONTREAL MEDIUM
06374V3A2, BANK MONTREAL MEDIUM
06374V4R4, BANK MONTREAL MEDIUM
06374VC38, BANK MONTREAL MEDIUM
06374VC46, BANK MONTREAL MEDIUM
06374VC53, BANK MONTREAL MEDIUM
06374VC95, BANK MONTREAL MEDIUM
06374VCA2, BANK MONTREAL MEDIUM
06374VCL8, BANK MONTREAL MEDIUM
06374VCN4, BANK MONTREAL MEDIUM
06374VCP9, BANK MONTREAL MEDIUM
06374VCS3, BANK MONTREAL MEDIUM
06374VJX5, BANK MONTREAL MEDIUM
06374VK47, BANK MONTREAL MEDIUM
06374VK54, BANK MONTREAL MEDIUM
06374VKB1, BANK MONTREAL MEDIUM
06374VKE5, BANK MONTREAL MEDIUM
06374VKG0, BANK MONTREAL MEDIUM
06374VKK1, BANK MONTREAL MEDIUM
06374VKL9, BANK MONTREAL MEDIUM
06374VKQ8, BANK MONTREAL MEDIUM
06374VKR6, BANK MONTREAL MEDIUM
06405VFC8, BANK NEW YORK MELLON
06405VFG9, BANK NEW YORK MELLON
06405VFJ3, BANK NEW YORK MELLON
06406FAC7, BANK NEW YORK MELLON
06406FAD5, BANK NEW YORK MELLON
06406FAE3, BANK NEW YORK MELLON
06406GAA9, BANK NEW YORK MELLON
06406HCQ0, BANK NEW YORK MELLON
06406HCS6, BANK NEW YORK MELLON
06406HCV9, BANK NEW YORK MELLON
06406HCX5, BANK NEW YORK MELLON
06406HDA4, BANK NEW YORK MELLON
06406RAD9, BANK NEW YORK MELLON
06406RAF4, BANK NEW YORK MELLON
06406RAH0, BANK NEW YORK MELLON
06406RAJ6, BANK NEW YORK MELLON
06406RAL1, BANK NEW YORK MELLON
06406RAN7, BANK NEW YORK MELLON
06406RAP2, BANK NEW YORK MELLON
06406RAQ0, BANK NEW YORK MELLON
06406RAR8, BANK NEW YORK MELLON
06406RAS6, BANK NEW YORK MELLON
06406RAU1, BANK NEW YORK MELLON
06406RAV9, BANK NEW YORK MELLON
06406RAW7, BANK NEW YORK MELLON
06406RAX5, BANK NEW YORK MELLON
06406RAZ0, BANK NEW YORK MELLON
06406RBA4, BANK NEW YORK MELLON
06406RBB2, BANK NEW YORK MELLON
06406RBC0, BANK NEW YORK MELLON
06406RBD8, BANK NEW YORK MELLON
06406YAA0, BANK NEW YORK MELLON
0641593U8, BANK NOVA SCOTIA B C
0641593X2, BANK NOVA SCOTIA B C
0641594A1, BANK NOVA SCOTIA B C
0641594B9, BANK NOVA SCOTIA B C
0641594G8, BANK NOVA SCOTIA B C
0641598J8, BANK NOVA SCOTIA B C
0641598K5, BANK NOVA SCOTIA B C
064159F84, BANK NOVA SCOTIA B C
064159MK9, BANK NOVA SCOTIA B C
064159QE9, BANK NOVA SCOTIA B C
064159TF3, BANK NOVA SCOTIA B C
064159VL7, BANK NOVA SCOTIA B C
064159YM2, BANK NOVA SCOTIA B C
06417N3H4, BANK OZK LITTLE ROCK
06417N5Q2, BANK OZK LITTLE ROCK
06417N7U1, BANK OZK LITTLE ROCK
06417XAB7, BANK NOVA SCOTIA B C
06417XAD3, BANK NOVA SCOTIA B C
06417XAE1, BANK NOVA SCOTIA B C
06417XAH4, BANK NOVA SCOTIA B C
06417XAL5, BANK OF NOVA SCOTIA 
06417XAN1, BANK NOVA SCOTIA B C
06417XAP6, BANK NOVA SCOTIA B C
06417YAZ2, BANK NOVA SCOTIA B C
06418BAC2, BANK NOVA SCOTIA B C
06418BAE8, BANK NOVA SCOTIA B C
06418CBL9, BANK OZK LITTLE ROCK
06418CDC7, BANK OZK LITTLE ROCK
06418CFF8, BANK OZK LITTLE ROCK
06418CFG6, BANK OZK LITTLE ROCK
06418CFU5, BANK OZK LITTLE ROCK
06418CGC4, BANK OZK LITTLE ROCK
06418CGM2, BANK OZK LITTLE ROCK
06418CGP5, BANK OZK LITTLE ROCK
06418CGT7, BANK OZK LITTLE ROCK
06418CGX8, BANK OZK LITTLE ROCK
06418CHG4, BANK OZK LITTLE ROCK
06418GAC1, BANK NOVA SCOTIA B C
